"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2017-03-24","MIN","LAL",2016,"YES",46,88,0.52,14,23,0.61,24,28,0.86,9,33,42,26,6,2,20,23,130,46,95,0.48,7,21,0.33,20,22,0.91,12,25,37,32,13,10,13,20,119,21,51,0.292,"13-22","8-29",28,43,0.394,"18-19","10-24"
"2017-03-24","NOP","HOU",2016,"YES",44,93,0.47,14,39,0.36,15,20,0.75,15,44,59,29,5,3,18,19,117,41,91,0.45,14,38,0.37,11,14,0.79,6,30,36,28,9,7,10,15,107,50,22,0.694,"27-9","23-13",30,42,0.417,"19-18","11-24"
"2017-03-24","PHI","CHI",2016,"NO",37,91,0.41,10,24,0.42,23,31,0.74,15,24,39,22,9,5,14,15,107,46,83,0.55,8,25,0.32,17,23,0.74,11,35,46,23,10,4,18,22,117,34,39,0.466,"21-16","13-23",27,45,0.375,"17-19","10-26"
"2017-03-24","PHX","BOS",2016,"YES",44,94,0.47,14,41,0.34,28,35,0.8,12,38,50,31,8,5,15,32,130,39,86,0.45,6,19,0.32,36,49,0.73,10,39,49,23,9,3,13,30,120,47,26,0.644,"26-9","21-17",22,51,0.301,"13-23","9-28"
"2017-03-24","SAC","GSW",2016,"YES",44,89,0.49,10,31,0.32,16,18,0.89,13,31,44,37,14,8,12,15,114,40,83,0.48,10,21,0.48,10,13,0.77,6,31,37,27,7,4,19,16,100,58,14,0.806,"30-4","28-10",27,45,0.375,"14-22","13-23"
"2017-03-25","MIN","POR",2016,"YES",45,71,0.63,11,22,0.5,11,17,0.65,4,31,35,24,5,3,14,20,112,37,76,0.49,2,10,0.2,24,32,0.75,6,21,27,15,10,3,7,14,100,34,38,0.472,"19-15","15-23",28,44,0.389,"18-19","10-25"
"2017-03-25","NYK","SAS",2016,"YES",45,99,0.45,10,25,0.4,6,8,0.75,16,34,50,28,11,6,14,18,106,41,87,0.47,3,10,0.3,13,15,0.87,12,33,45,24,6,5,16,16,98,56,16,0.778,"28-7","28-9",27,46,0.37,"16-18","11-28"
"2017-03-25","TOR","DAL",2016,"NO",31,82,0.38,7,28,0.25,17,20,0.85,12,28,40,20,10,4,12,16,86,39,81,0.48,9,21,0.43,7,9,0.78,12,32,44,22,9,3,14,21,94,31,41,0.431,"21-17","10-24",44,29,0.603,"24-12","20-17"
"2017-03-25","UTA","LAC",2016,"YES",38,84,0.45,7,27,0.26,25,28,0.89,11,36,47,14,9,5,10,17,108,37,86,0.43,8,26,0.31,13,18,0.72,12,31,43,22,5,3,14,22,95,44,30,0.595,"24-11","20-19",44,29,0.603,"24-12","20-17"
"2017-03-25","WAS","CLE",2016,"NO",41,83,0.49,12,33,0.36,21,27,0.78,11,21,32,24,6,6,13,18,115,49,82,0.6,8,18,0.44,21,26,0.81,11,29,40,24,10,4,11,23,127,47,25,0.653,"28-8","19-17",45,28,0.616,"29-10","16-18"
"2017-03-26","BKN","ATL",2016,"NO",34,98,0.35,5,27,0.19,19,32,0.59,26,32,58,16,10,3,20,19,92,38,86,0.44,6,22,0.27,25,30,0.83,12,38,50,21,13,7,17,25,107,37,36,0.507,"19-18","18-18",16,57,0.219,"10-27","6-30"
"2017-03-26","CHI","MIL",2016,"NO",37,84,0.44,7,23,0.3,13,17,0.76,9,25,34,20,8,0,9,9,94,46,85,0.54,10,21,0.48,7,10,0.7,10,39,49,33,4,2,14,16,109,37,36,0.507,"21-17","16-19",35,39,0.473,"21-16","14-23"
"2017-03-26","MEM","GSW",2016,"YES",39,71,0.55,17,31,0.55,11,15,0.73,7,30,37,30,9,4,18,15,106,38,85,0.45,8,29,0.28,10,15,0.67,13,24,37,21,11,0,13,13,94,59,14,0.808,"31-4","28-10",40,33,0.548,"21-14","19-19"
"2017-03-26","MIA","BOS",2016,"YES",41,77,0.53,8,24,0.33,22,25,0.88,8,27,35,32,8,3,16,19,112,41,91,0.45,7,29,0.24,19,24,0.79,16,24,40,19,9,5,15,22,108,48,26,0.649,"27-9","21-17",35,38,0.479,"21-16","14-22"
"2017-03-26","NOP","DEN",2016,"NO",36,95,0.38,6,25,0.24,12,14,0.86,7,41,48,21,3,1,9,13,90,48,97,0.49,9,27,0.33,10,12,0.83,10,50,60,29,6,4,9,18,115,35,38,0.479,"21-18","14-20",31,42,0.425,"19-18","12-24"
"2017-03-26","OKC","HOU",2016,"YES",50,79,0.63,20,39,0.51,17,21,0.81,2,34,36,32,8,4,19,23,137,47,94,0.5,11,30,0.37,20,28,0.71,15,26,41,27,15,3,16,21,125,51,22,0.699,"28-9","23-13",41,31,0.569,"27-10","14-21"
"2017-03-26","PHI","IND",2016,"YES",38,89,0.43,7,17,0.41,24,29,0.83,12,39,51,16,9,4,9,13,107,35,88,0.4,14,41,0.34,10,14,0.71,8,40,48,19,7,5,14,23,94,37,36,0.507,"26-11","11-25",27,46,0.37,"17-19","10-27"
"2017-03-26","PHX","CHA",2016,"YES",42,87,0.48,14,30,0.47,22,24,0.92,8,33,41,29,8,2,7,14,120,41,81,0.51,6,16,0.38,18,22,0.82,8,31,39,25,6,3,12,17,106,33,40,0.452,"21-16","12-24",22,52,0.297,"13-23","9-29"
"2017-03-26","POR","LAL",2016,"NO",33,84,0.39,5,21,0.24,10,17,0.59,1,41,42,19,6,3,10,17,81,36,89,0.4,12,28,0.43,13,18,0.72,12,49,61,24,8,4,13,16,97,21,52,0.288,"13-23","8-29",35,38,0.479,"19-15","16-23"
"2017-03-26","SAC","LAC",2016,"NO",32,78,0.41,10,29,0.34,23,28,0.82,6,39,45,20,7,2,9,14,97,38,84,0.45,13,28,0.46,9,13,0.69,6,40,46,23,5,4,12,25,98,44,31,0.587,"24-12","20-19",28,45,0.384,"14-22","14-23"
"2017-03-27","CLE","SAS",2016,"YES",41,86,0.48,7,26,0.27,14,17,0.82,10,42,52,24,11,7,12,18,103,31,83,0.37,4,26,0.15,8,13,0.62,9,31,40,20,8,2,16,20,74,57,16,0.781,"29-7","28-9",47,26,0.644,"28-8","19-18"
"2017-03-27","DET","NYK",2016,"YES",45,84,0.54,7,21,0.33,12,13,0.92,4,33,37,26,13,5,12,16,109,36,84,0.43,9,23,0.39,14,21,0.67,12,30,42,18,4,3,18,16,95,28,46,0.378,"17-18","11-28",34,40,0.459,"23-14","11-26"
"2017-03-27","MEM","SAC",2016,"YES",31,67,0.46,6,25,0.24,23,30,0.77,8,28,36,16,4,6,11,23,91,31,90,0.34,5,26,0.19,23,29,0.79,19,26,45,15,4,2,7,18,90,29,45,0.392,"15-22","14-23",40,34,0.541,"21-14","19-20"
"2017-03-27","NOP","UTA",2016,"YES",41,85,0.48,15,27,0.56,11,18,0.61,11,38,49,27,6,7,10,22,108,37,80,0.46,10,25,0.4,16,24,0.67,5,32,37,17,7,7,9,17,100,45,29,0.608,"25-12","20-17",31,43,0.419,"19-18","12-25"
"2017-03-27","OKC","DAL",2016,"NO",33,80,0.41,10,29,0.34,15,19,0.79,8,31,39,23,12,4,14,16,91,37,85,0.44,6,23,0.26,12,14,0.86,11,37,48,17,10,7,17,21,92,31,42,0.425,"21-18","10-24",42,31,0.575,"27-10","15-21"
"2017-03-27","ORL","TOR",2016,"YES",49,83,0.59,10,15,0.67,23,35,0.66,9,34,43,24,7,8,15,25,131,43,88,0.49,4,20,0.2,22,28,0.79,8,25,33,19,11,3,11,23,112,45,29,0.608,"25-12","20-17",27,47,0.365,"14-23","13-24"
"2017-03-28","DEN","POR",2016,"YES",45,91,0.49,8,27,0.3,24,33,0.73,15,32,47,15,8,5,9,18,122,44,94,0.47,9,30,0.3,16,20,0.8,12,35,47,23,3,6,12,24,113,36,38,0.486,"20-15","16-23",35,39,0.473,"21-18","14-21"
"2017-03-28","GSW","HOU",2016,"NO",33,85,0.39,5,31,0.16,35,39,0.9,10,28,38,20,9,2,14,14,106,45,88,0.51,11,41,0.27,12,16,0.75,8,36,44,33,9,7,16,29,113,51,23,0.689,"28-10","23-13",60,14,0.811,"31-4","29-10"
"2017-03-28","MIA","DET",2016,"NO",36,85,0.42,8,27,0.3,16,21,0.76,16,35,51,20,7,5,12,23,96,36,79,0.46,5,21,0.24,20,28,0.71,11,33,44,18,5,4,12,18,97,34,41,0.453,"23-15","11-26",36,38,0.486,"21-16","15-22"
"2017-03-28","MIL","CHA",2016,"NO",39,80,0.49,7,28,0.25,23,29,0.79,5,26,31,25,7,1,2,12,108,46,74,0.62,14,30,0.47,12,17,0.71,3,39,42,31,1,3,14,26,118,33,41,0.446,"21-17","12-24",38,36,0.514,"21-17","17-19"
"2017-03-28","MIN","IND",2016,"NO",40,81,0.49,5,18,0.28,29,35,0.83,11,26,37,25,8,5,14,22,114,37,78,0.47,9,20,0.45,32,37,0.86,11,24,35,22,10,9,14,22,115,37,37,0.5,"26-12","11-25",29,44,0.397,"18-19","11-25"
"2017-03-28","PHI","BKN",2016,"NO",38,94,0.4,9,32,0.28,16,24,0.67,13,37,50,22,11,5,13,19,101,39,91,0.43,10,33,0.3,18,21,0.86,12,41,53,21,7,9,16,23,106,16,58,0.216,"10-28","6-30",28,46,0.378,"17-19","11-27"
"2017-03-28","PHX","ATL",2016,"YES",34,85,0.4,6,27,0.22,21,29,0.72,9,42,51,24,5,6,19,23,95,35,96,0.36,7,31,0.23,14,24,0.58,14,34,48,25,12,6,15,31,91,38,36,0.514,"20-18","18-18",22,53,0.293,"13-23","9-30"
"2017-03-28","WAS","LAL",2016,"NO",43,85,0.51,8,22,0.36,14,16,0.88,11,32,43,21,6,9,18,19,108,48,94,0.51,6,23,0.26,17,25,0.68,13,28,41,24,12,3,12,20,119,21,53,0.284,"13-24","8-29",46,28,0.622,"29-10","17-18"
"2017-03-29","ATL","PHI",2016,"NO",36,87,0.41,11,39,0.28,9,11,0.82,13,27,40,30,7,3,14,19,92,34,80,0.42,9,18,0.5,22,26,0.85,15,32,47,19,7,3,17,15,99,28,47,0.373,"17-20","11-27",39,36,0.52,"20-18","19-18"
"2017-03-29","CHA","TOR",2016,"NO",38,83,0.46,11,31,0.35,19,24,0.79,13,31,44,23,4,7,13,22,106,39,86,0.45,16,32,0.5,16,21,0.76,11,27,38,23,6,2,8,18,110,45,30,0.6,"25-13","20-17",34,41,0.453,"21-17","13-24"
"2017-03-29","DAL","NOP",2016,"YES",42,84,0.5,12,30,0.4,25,33,0.76,11,33,44,26,5,5,6,18,121,44,91,0.48,14,27,0.52,16,17,0.94,8,30,38,25,3,4,5,21,118,32,43,0.427,"20-18","12-25",31,43,0.419,"21-18","10-25"
"2017-03-29","GSW","SAS",2016,"NO",34,83,0.41,9,24,0.38,21,26,0.81,16,26,42,20,9,9,15,12,98,43,85,0.51,13,26,0.5,11,11,1,10,25,35,31,7,7,15,22,110,57,17,0.77,"29-8","28-9",61,14,0.813,"31-4","30-10"
"2017-03-29","IND","MEM",2016,"YES",41,88,0.47,12,32,0.38,16,18,0.89,9,34,43,22,8,3,8,19,110,37,85,0.44,10,25,0.4,13,15,0.87,12,31,43,19,5,7,12,18,97,41,34,0.547,"22-14","19-20",37,38,0.493,"26-12","11-26"
"2017-03-29","MIA","NYK",2016,"NO",33,89,0.37,5,25,0.2,17,21,0.81,17,35,52,19,2,6,14,16,88,40,84,0.48,12,25,0.48,13,17,0.76,8,32,40,18,11,7,10,23,105,28,47,0.373,"17-19","11-28",37,38,0.493,"21-16","16-22"
"2017-03-29","MIL","BOS",2016,"NO",35,88,0.4,12,37,0.32,18,23,0.78,15,27,42,24,8,3,16,18,100,41,78,0.53,8,22,0.36,13,17,0.76,7,28,35,27,9,8,14,21,103,48,27,0.64,"27-10","21-17",39,36,0.52,"21-17","18-19"
"2017-03-29","OKC","ORL",2016,"NO",39,97,0.4,9,30,0.3,19,27,0.7,11,42,53,24,9,8,14,22,106,43,102,0.42,10,33,0.3,18,28,0.64,11,46,57,18,11,7,11,20,114,27,48,0.36,"14-24","13-24",43,31,0.581,"27-10","16-21"
"2017-03-29","UTA","SAC",2016,"NO",34,75,0.45,2,15,0.13,12,18,0.67,2,30,32,14,7,1,13,17,82,42,79,0.53,13,31,0.42,15,19,0.79,7,36,43,22,10,3,11,18,112,29,46,0.387,"15-23","14-23",46,29,0.613,"25-12","21-17"
"2017-03-29","WAS","LAC",2016,"YES",47,83,0.57,12,30,0.4,27,37,0.73,8,33,41,27,6,4,10,22,133,46,93,0.49,13,34,0.38,19,29,0.66,14,29,43,22,7,0,10,31,124,45,31,0.592,"25-12","20-19",46,29,0.613,"29-10","17-19"
"2017-03-30","BKN","DET",2016,"YES",36,86,0.42,7,18,0.39,11,17,0.65,11,42,53,20,6,7,16,11,90,35,92,0.38,10,31,0.32,9,12,0.75,8,38,46,17,4,4,12,16,89,35,41,0.461,"24-15","11-26",16,59,0.213,"10-28","6-31"
"2017-03-30","CLE","CHI",2016,"YES",38,90,0.42,12,25,0.48,11,18,0.61,15,36,51,26,11,3,12,15,99,37,83,0.45,10,27,0.37,9,16,0.56,9,35,44,23,6,5,15,22,93,36,39,0.48,"22-16","14-23",47,27,0.635,"28-8","19-19"
"2017-03-30","HOU","POR",2016,"YES",43,90,0.48,13,33,0.39,18,22,0.82,11,30,41,24,12,8,12,16,117,40,91,0.44,8,34,0.24,19,23,0.83,13,29,42,18,9,3,18,20,107,37,38,0.493,"21-15","16-23",51,24,0.68,"28-10","23-14"
"2017-03-30","LAC","PHX",2016,"NO",49,92,0.53,7,23,0.3,13,24,0.54,13,30,43,24,6,2,14,27,118,44,80,0.55,12,22,0.55,24,34,0.71,7,32,39,20,4,4,14,21,124,22,54,0.289,"13-24","9-30",46,31,0.597,"25-12","21-19"
"2017-03-30","LAL","MIN",2016,"YES",43,89,0.48,10,21,0.48,23,30,0.77,14,26,40,30,9,5,10,20,119,40,84,0.48,9,27,0.33,15,16,0.94,14,28,42,20,4,5,16,22,104,30,44,0.405,"19-19","11-25",21,54,0.28,"13-24","8-30"
"2017-03-31","DAL","MEM",2016,"YES",35,75,0.47,11,27,0.41,18,20,0.9,8,39,47,23,4,4,13,22,99,29,76,0.38,12,34,0.35,20,25,0.8,6,32,38,15,7,4,8,21,90,42,34,0.553,"23-14","19-20",31,44,0.413,"21-18","10-26"
"2017-03-31","DEN","CHA",2016,"YES",40,86,0.47,17,36,0.47,25,30,0.83,10,33,43,26,10,11,6,17,122,45,90,0.5,16,33,0.48,8,11,0.73,10,39,49,32,4,1,13,19,114,35,41,0.461,"22-17","13-24",35,40,0.467,"21-18","14-22"
"2017-03-31","DET","MIL",2016,"YES",35,84,0.42,14,36,0.39,24,34,0.71,9,39,48,25,6,3,12,18,108,44,97,0.45,7,30,0.23,10,16,0.62,13,41,54,25,8,4,12,27,105,40,36,0.526,"22-17","18-19",35,42,0.455,"24-15","11-27"
"2017-03-31","HOU","GSW",2016,"YES",43,95,0.45,11,32,0.34,10,14,0.71,13,30,43,27,10,14,10,20,107,34,91,0.37,12,37,0.32,18,23,0.78,18,30,48,20,6,3,13,12,98,62,14,0.816,"32-4","30-10",51,25,0.671,"28-10","23-15"
"2017-03-31","IND","TOR",2016,"YES",37,82,0.45,14,27,0.52,23,35,0.66,16,37,53,23,7,5,14,23,111,36,87,0.41,11,26,0.42,17,21,0.81,12,30,42,19,7,4,13,21,100,46,30,0.605,"26-13","20-17",37,39,0.487,"26-12","11-27"
"2017-03-31","NYK","MIA",2016,"NO",34,83,0.41,8,33,0.24,18,25,0.72,11,30,41,17,5,4,13,17,94,38,80,0.48,6,16,0.38,16,17,0.94,8,31,39,25,9,5,14,18,98,37,39,0.487,"21-17","16-22",29,47,0.382,"17-19","12-28"
"2017-03-31","ORL","BOS",2016,"YES",38,84,0.45,12,33,0.36,29,34,0.85,5,40,45,27,6,5,11,18,117,40,98,0.41,12,30,0.4,24,25,0.96,11,37,48,28,9,4,9,21,116,49,27,0.645,"28-10","21-17",27,49,0.355,"14-24","13-25"
"2017-03-31","PHI","CLE",2016,"YES",50,95,0.53,13,29,0.45,9,16,0.56,13,36,49,30,8,4,8,16,122,40,82,0.49,11,33,0.33,14,19,0.74,7,35,42,26,7,2,17,21,105,48,27,0.64,"29-8","19-19",28,48,0.368,"17-20","11-28"
"2017-03-31","SAC","NOP",2016,"YES",46,95,0.48,10,33,0.3,15,19,0.79,10,35,45,28,16,12,12,13,117,35,90,0.39,6,20,0.3,13,17,0.76,14,38,52,18,7,6,20,17,89,33,43,0.434,"21-18","12-25",29,47,0.382,"15-23","14-24"
"2017-03-31","SAS","OKC",2016,"NO",33,81,0.41,6,21,0.29,23,27,0.85,13,33,46,21,7,3,18,21,95,37,85,0.44,9,27,0.33,17,27,0.63,13,28,41,23,8,11,13,23,100,43,32,0.573,"27-11","16-21",58,17,0.773,"29-8","29-9"
"2017-03-31","WAS","UTA",2016,"YES",33,72,0.46,10,25,0.4,19,31,0.61,7,35,42,20,9,7,10,18,95,35,87,0.4,5,17,0.29,13,16,0.81,14,31,45,12,8,1,14,23,88,47,29,0.618,"26-12","21-17",46,30,0.605,"29-10","17-20"
"2017-04-01","ATL","CHI",2016,"YES",40,85,0.47,12,30,0.4,14,14,1,6,34,40,25,6,4,12,17,106,40,90,0.44,11,28,0.39,13,17,0.76,11,34,45,25,4,1,13,16,104,37,39,0.487,"23-16","14-23",39,37,0.513,"20-18","19-19"
"2017-04-01","LAL","LAC",2016,"YES",38,69,0.55,11,25,0.44,28,34,0.82,4,35,39,24,8,5,17,19,115,39,90,0.43,6,23,0.26,20,30,0.67,15,26,41,26,12,2,11,27,104,47,31,0.603,"26-12","21-19",21,55,0.276,"13-24","8-31"
"2017-04-01","ORL","BKN",2016,"YES",50,94,0.53,8,31,0.26,13,16,0.81,9,35,44,26,8,5,11,15,121,45,91,0.49,10,25,0.4,11,15,0.73,11,31,42,26,9,2,14,15,111,17,59,0.224,"11-28","6-31",27,50,0.351,"14-24","13-26"
"2017-04-01","PHX","POR",2016,"YES",43,92,0.47,15,37,0.41,29,31,0.94,11,30,41,21,12,3,12,23,130,44,84,0.52,3,10,0.3,26,32,0.81,13,30,43,17,8,6,17,26,117,38,38,0.5,"22-15","16-23",22,55,0.286,"13-24","9-31"
"2017-04-01","SAC","MIN",2016,"NO",39,87,0.45,9,27,0.33,30,38,0.79,10,31,41,27,8,4,10,23,117,44,78,0.56,11,19,0.58,24,33,0.73,7,33,40,27,5,4,17,27,123,30,45,0.4,"19-20","11-25",30,47,0.39,"15-23","15-24"
"2017-04-02","ATL","BKN",2016,"YES",32,82,0.39,10,33,0.3,17,20,0.85,8,43,51,21,11,6,19,22,91,30,80,0.38,7,24,0.29,15,23,0.65,8,36,44,19,9,4,19,19,82,18,59,0.234,"12-28","6-31",39,38,0.506,"20-18","19-20"
"2017-04-02","BOS","NYK",2016,"NO",33,85,0.39,7,25,0.28,21,25,0.84,8,24,32,20,12,2,11,20,94,40,72,0.56,12,37,0.32,18,26,0.69,5,36,41,22,8,3,17,25,110,29,48,0.377,"17-20","12-28",50,27,0.649,"28-10","22-17"
"2017-04-02","CHA","OKC",2016,"NO",39,84,0.46,12,31,0.39,11,12,0.92,7,35,42,19,10,5,24,20,101,37,77,0.48,11,30,0.37,28,32,0.88,3,34,37,20,18,5,16,13,113,43,33,0.566,"27-12","16-21",36,41,0.468,"22-17","14-24"
"2017-04-02","CHI","NOP",2016,"NO",33,81,0.41,10,30,0.33,34,35,0.97,6,34,40,24,7,4,12,14,110,45,92,0.49,13,26,0.5,14,18,0.78,9,40,49,26,7,6,11,23,117,33,44,0.429,"21-19","12-25",38,39,0.494,"23-16","15-23"
"2017-04-02","DAL","MIL",2016,"NO",39,77,0.51,12,34,0.35,15,18,0.83,4,29,33,25,9,3,13,20,105,38,73,0.52,14,36,0.39,19,20,0.95,4,26,30,25,7,1,13,18,109,40,37,0.519,"22-18","18-19",32,44,0.421,"21-18","11-26"
"2017-04-02","DEN","MIA",2016,"NO",42,87,0.48,13,27,0.48,16,21,0.76,7,34,41,26,3,9,10,22,113,44,87,0.51,5,20,0.25,23,27,0.85,6,34,40,25,9,6,8,14,116,37,40,0.481,"21-18","16-22",36,40,0.474,"21-18","15-22"
"2017-04-02","HOU","PHX",2016,"NO",42,100,0.42,8,34,0.24,24,29,0.83,22,39,61,24,8,11,23,24,116,47,100,0.47,14,38,0.37,15,23,0.65,13,33,46,23,8,4,15,23,123,22,56,0.282,"13-25","9-31",52,25,0.675,"28-10","24-15"
"2017-04-02","IND","CLE",2016,"YES",47,95,0.49,18,43,0.42,23,33,0.7,15,41,56,29,7,4,13,19,135,48,105,0.46,16,41,0.39,18,20,0.9,12,34,46,32,6,3,9,24,130,49,27,0.645,"30-8","19-19",37,40,0.481,"26-12","11-28"
"2017-04-02","MEM","LAL",2016,"YES",40,85,0.47,7,19,0.37,21,27,0.78,17,34,51,14,11,2,13,12,108,40,80,0.5,13,30,0.43,10,14,0.71,5,28,33,29,8,5,14,19,103,22,55,0.286,"14-24","8-31",42,35,0.545,"23-14","19-21"
"2017-04-02","PHI","TOR",2016,"YES",46,85,0.54,6,19,0.32,15,19,0.79,10,27,37,25,12,9,15,19,113,36,80,0.45,11,36,0.31,22,25,0.88,13,24,37,25,8,5,19,20,105,47,30,0.61,"27-13","20-17",28,49,0.364,"17-20","11-29"
"2017-04-02","UTA","SAS",2016,"YES",40,77,0.52,10,19,0.53,19,22,0.86,8,34,42,26,7,6,13,17,109,43,89,0.48,9,24,0.38,8,13,0.62,12,24,36,24,6,8,10,18,103,59,17,0.776,"30-8","29-9",47,30,0.61,"26-12","21-18"
"2017-04-02","WAS","GSW",2016,"YES",50,88,0.57,16,36,0.44,23,26,0.88,10,34,44,34,7,10,16,20,139,43,92,0.47,10,27,0.37,19,25,0.76,9,29,38,28,9,3,14,20,115,63,14,0.818,"33-4","30-10",46,31,0.597,"29-10","17-21"
"2017-04-03","POR","MIN",2016,"YES",41,84,0.49,4,9,0.44,24,28,0.86,12,32,44,26,3,5,11,18,110,38,86,0.44,11,32,0.34,22,25,0.88,11,24,35,24,7,9,5,18,109,31,45,0.408,"20-20","11-25",38,39,0.494,"22-15","16-24"
"2017-04-04","BKN","PHI",2016,"NO",43,97,0.44,12,38,0.32,20,27,0.74,14,22,36,32,7,4,11,22,118,48,75,0.64,16,31,0.52,29,33,0.88,1,35,36,36,9,5,17,18,141,28,50,0.359,"17-21","11-29",19,59,0.244,"12-28","7-31"
"2017-04-04","CHA","WAS",2016,"YES",43,85,0.51,17,34,0.5,15,18,0.83,6,30,36,31,10,3,12,18,118,40,79,0.51,12,34,0.35,19,22,0.86,9,28,37,21,5,3,16,17,111,47,31,0.603,"30-10","17-21",36,42,0.462,"22-17","14-25"
"2017-04-04","CHI","NYK",2016,"YES",42,89,0.47,6,23,0.26,10,16,0.62,16,38,54,26,4,8,14,22,100,32,85,0.38,6,27,0.22,21,23,0.91,11,26,37,22,7,5,14,15,91,30,48,0.385,"18-20","12-28",38,40,0.487,"23-16","15-24"
"2017-04-04","DAL","SAC",2016,"YES",36,81,0.44,12,22,0.55,14,17,0.82,11,40,51,17,11,2,18,10,98,32,80,0.4,12,43,0.28,11,14,0.79,8,31,39,21,9,9,16,13,87,31,47,0.397,"16-23","15-24",32,45,0.416,"21-18","11-27"
"2017-04-04","DEN","NOP",2016,"NO",51,100,0.51,14,32,0.44,15,17,0.88,10,25,35,30,5,8,7,16,131,53,99,0.54,13,30,0.43,15,21,0.71,15,35,50,31,3,2,10,20,134,33,45,0.423,"21-20","12-25",37,40,0.481,"21-18","16-22"
"2017-04-04","MEM","SAS",2016,"YES",35,80,0.44,11,21,0.52,14,18,0.78,8,38,46,22,8,6,15,20,95,35,89,0.39,8,25,0.32,11,18,0.61,12,38,50,26,9,2,15,20,89,60,17,0.779,"31-8","29-9",42,36,0.538,"23-14","19-22"
"2017-04-04","MIL","OKC",2016,"YES",40,84,0.48,9,28,0.32,21,25,0.84,11,42,53,29,9,7,13,20,110,29,81,0.36,3,18,0.17,18,26,0.69,10,28,38,16,9,5,11,19,79,44,33,0.571,"28-12","16-21",40,38,0.513,"22-18","18-20"
"2017-04-04","MIN","GSW",2016,"YES",44,84,0.52,14,32,0.44,19,24,0.79,8,32,40,33,9,7,13,19,121,41,96,0.43,4,19,0.21,21,26,0.81,19,31,50,22,9,3,13,19,107,64,14,0.821,"34-4","30-10",31,46,0.403,"20-20","11-26"
"2017-04-04","ORL","CLE",2016,"YES",44,82,0.54,18,36,0.5,16,21,0.76,5,37,42,30,9,3,12,18,122,33,86,0.38,11,33,0.33,25,26,0.96,11,32,43,23,8,3,14,21,102,50,27,0.649,"31-8","19-19",27,51,0.346,"14-24","13-27"
"2017-04-04","POR","UTA",2016,"YES",39,74,0.53,13,23,0.57,15,19,0.79,7,40,47,21,4,6,14,16,106,33,83,0.4,6,26,0.23,15,17,0.88,7,22,29,10,8,5,7,20,87,48,30,0.615,"27-12","21-18",38,40,0.487,"22-15","16-25"
"2017-04-04","TOR","IND",2016,"YES",39,89,0.44,12,25,0.48,18,18,1,10,33,43,16,7,4,11,17,108,34,76,0.45,5,23,0.22,17,19,0.89,6,34,40,11,7,5,13,19,90,38,40,0.487,"27-12","11-28",47,31,0.603,"27-13","20-18"
"2017-04-05","CLE","BOS",2016,"NO",33,81,0.41,7,33,0.21,18,29,0.62,8,30,38,21,6,4,12,18,91,43,92,0.47,11,36,0.31,17,18,0.94,13,38,51,19,7,5,10,26,114,50,28,0.641,"28-11","22-17",51,27,0.654,"31-8","20-19"
"2017-04-05","DAL","LAC",2016,"YES",38,75,0.51,12,31,0.39,24,31,0.77,5,35,40,22,11,0,15,19,112,38,86,0.44,11,31,0.35,14,18,0.78,11,33,44,24,5,3,16,26,101,48,31,0.608,"27-12","21-19",32,46,0.41,"21-18","11-28"
"2017-04-05","DEN","HOU",2016,"YES",37,87,0.43,10,34,0.29,26,38,0.68,11,45,56,19,7,3,16,20,110,41,104,0.39,7,38,0.18,15,18,0.83,12,39,51,26,10,5,12,24,104,53,25,0.679,"29-10","24-15",37,41,0.474,"21-18","16-23"
"2017-04-05","GSW","PHX",2016,"NO",43,103,0.42,7,27,0.26,18,26,0.69,20,35,55,26,13,2,16,22,111,45,89,0.51,13,30,0.43,17,24,0.71,7,32,39,25,13,9,15,19,120,22,57,0.278,"13-26","9-31",65,14,0.823,"34-4","31-10"
"2017-04-05","LAL","SAS",2016,"NO",39,89,0.44,13,35,0.37,4,6,0.67,7,30,37,28,8,8,14,13,95,42,86,0.49,7,14,0.5,11,14,0.79,8,39,47,23,8,5,16,13,102,60,18,0.769,"31-9","29-9",23,55,0.295,"14-24","9-31"
"2017-04-05","MIA","CHA",2016,"NO",35,78,0.45,8,25,0.32,21,24,0.88,4,32,36,19,2,7,6,15,99,40,84,0.48,21,40,0.52,11,12,0.92,7,33,40,23,5,7,6,16,112,36,43,0.456,"22-18","14-25",38,40,0.487,"21-18","17-22"
"2017-04-05","OKC","MEM",2016,"NO",37,78,0.47,9,26,0.35,17,21,0.81,7,31,38,21,7,5,13,18,100,37,85,0.44,14,31,0.45,15,24,0.62,12,32,44,19,8,3,12,20,103,42,37,0.532,"23-15","19-22",45,33,0.577,"28-12","17-21"
