"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2016-03-13","IND","ATL",2015,"YES",40,85,0.47,15,30,0.5,9,10,0.9,9,41,50,27,11,6,15,13,104,33,87,0.38,5,24,0.21,4,7,0.57,7,31,38,24,9,5,16,14,75,38,29,0.567,"21-12","17-17",35,31,0.53,"19-11","16-20"
"2016-03-13","MIL","BKN",2015,"NO",39,70,0.56,12,27,0.44,10,13,0.77,3,28,31,25,3,6,20,18,100,45,89,0.51,6,14,0.43,13,21,0.62,15,26,41,27,13,3,9,12,109,18,48,0.273,"11-23","7-25",29,38,0.433,"20-12","9-26"
"2016-03-13","NYK","LAL",2015,"NO",34,85,0.4,3,16,0.19,16,21,0.76,10,35,45,14,6,2,9,20,87,33,75,0.44,5,21,0.24,19,27,0.7,5,40,45,19,5,6,10,16,90,14,53,0.209,"9-23","5-30",28,40,0.412,"16-18","12-22"
"2016-03-13","UTA","SAC",2015,"NO",38,81,0.47,9,21,0.43,14,21,0.67,8,28,36,25,8,5,10,20,99,39,82,0.48,12,28,0.43,18,22,0.82,11,36,47,26,8,3,16,22,108,25,40,0.385,"14-19","11-21",31,35,0.47,"20-13","11-22"
"2016-03-14","CHI","TOR",2015,"NO",37,83,0.45,6,20,0.3,27,31,0.87,10,32,42,12,5,9,5,18,107,41,83,0.49,9,25,0.36,18,20,0.9,8,30,38,23,2,7,8,22,109,44,21,0.677,"26-8","18-13",33,32,0.508,"21-12","12-20"
"2016-03-14","CLE","UTA",2015,"YES",35,71,0.49,12,27,0.44,12,14,0.86,8,32,40,20,3,4,12,15,94,35,88,0.4,10,43,0.23,5,8,0.62,13,26,39,18,6,3,8,16,85,32,35,0.478,"21-13","11-22",47,19,0.712,"27-6","20-13"
"2016-03-14","DAL","CHA",2015,"NO",32,76,0.42,10,30,0.33,22,34,0.65,7,33,40,18,9,7,15,16,96,42,87,0.48,9,30,0.3,14,18,0.78,6,36,42,30,9,6,14,26,107,37,29,0.561,"25-10","12-19",34,33,0.507,"19-16","15-17"
"2016-03-14","DEN","MIA",2015,"YES",47,79,0.59,8,17,0.47,22,28,0.79,6,27,33,24,9,6,14,20,124,49,93,0.53,7,20,0.35,14,20,0.7,13,27,40,22,9,2,12,21,119,39,28,0.582,"22-12","17-16",28,39,0.418,"16-19","12-20"
"2016-03-14","DET","WAS",2015,"YES",51,90,0.57,8,18,0.44,14,18,0.78,5,35,40,34,11,3,10,22,124,32,79,0.41,3,23,0.13,14,22,0.64,11,28,39,17,5,4,20,21,81,31,35,0.47,"17-17","14-18",34,33,0.507,"19-11","15-22"
"2016-03-14","MEM","HOU",2015,"YES",46,85,0.54,16,33,0.48,22,34,0.65,8,45,53,29,13,14,13,22,130,30,101,0.3,4,17,0.24,17,28,0.61,28,30,58,14,7,0,19,25,81,34,33,0.507,"18-14","16-19",39,28,0.582,"24-10","15-18"
"2016-03-14","MIN","PHX",2015,"YES",40,95,0.42,11,35,0.31,16,20,0.8,19,38,57,22,8,3,23,26,107,37,84,0.44,4,16,0.25,26,30,0.87,6,30,36,25,13,4,16,20,104,18,49,0.269,"12-22","6-27",21,46,0.313,"11-22","10-24"
"2016-03-14","NOP","GSW",2015,"YES",47,81,0.58,12,25,0.48,19,23,0.83,8,38,46,30,6,6,18,22,125,35,93,0.38,7,25,0.28,30,34,0.88,17,23,40,18,14,3,8,19,107,60,6,0.909,"31-0","29-6",24,42,0.364,"17-15","7-27"
"2016-03-14","POR","OKC",2015,"YES",49,83,0.59,9,17,0.53,21,26,0.81,10,42,52,31,10,6,13,20,128,31,91,0.34,7,27,0.26,25,27,0.93,14,25,39,13,4,7,11,19,94,45,22,0.672,"27-9","18-13",35,33,0.515,"21-12","14-21"
"2016-03-15","BOS","IND",2015,"YES",39,84,0.46,5,12,0.42,20,28,0.71,11,34,45,18,9,7,13,18,103,36,94,0.38,8,31,0.26,18,22,0.82,17,33,50,23,6,3,13,21,98,36,31,0.537,"20-11","16-20",39,28,0.582,"23-11","16-17"
"2016-03-15","DEN","ORL",2015,"YES",44,81,0.54,8,25,0.32,20,25,0.8,6,29,35,28,7,4,13,20,116,40,80,0.5,9,24,0.38,21,24,0.88,7,30,37,23,8,1,16,19,110,29,37,0.439,"18-16","11-21",28,40,0.412,"16-19","12-21"
"2016-03-15","LAC","SAS",2015,"YES",44,82,0.54,8,20,0.4,12,16,0.75,12,30,42,25,6,4,10,21,108,32,69,0.46,8,19,0.42,15,22,0.68,5,22,27,15,5,4,13,17,87,57,10,0.851,"33-0","24-10",42,24,0.636,"22-12","20-12"
"2016-03-15","PHI","BKN",2015,"YES",47,90,0.52,10,24,0.42,27,31,0.87,14,38,52,23,12,3,12,20,131,41,88,0.47,11,30,0.37,21,26,0.81,9,25,34,26,6,4,17,21,114,19,48,0.284,"12-23","7-25",9,58,0.134,"6-27","3-31"
"2016-03-15","SAC","LAL",2015,"NO",37,84,0.44,5,26,0.19,19,26,0.73,10,39,49,20,10,5,22,23,98,38,79,0.48,4,18,0.22,26,33,0.79,5,36,41,26,17,8,16,17,106,14,54,0.206,"9-24","5-30",26,40,0.394,"14-19","12-21"
"2016-03-15","TOR","MIL",2015,"NO",34,77,0.44,2,13,0.15,19,26,0.73,10,27,37,18,8,3,7,16,89,39,83,0.47,14,30,0.47,15,17,0.88,13,35,48,27,4,8,9,23,107,29,39,0.426,"20-13","9-26",45,21,0.682,"26-8","19-13"
"2016-03-16","ATL","DET",2015,"NO",39,84,0.46,8,25,0.32,28,39,0.72,9,39,48,23,3,4,13,25,114,39,89,0.44,12,34,0.35,28,34,0.82,8,38,46,25,10,3,12,26,118,34,34,0.5,"19-12","15-22",39,29,0.574,"21-12","18-17"
"2016-03-16","CHI","WAS",2015,"YES",43,88,0.49,13,21,0.62,18,24,0.75,9,38,47,25,12,6,15,19,117,35,87,0.4,6,20,0.3,20,23,0.87,9,31,40,20,10,3,18,20,96,32,35,0.478,"18-17","14-18",33,33,0.5,"21-12","12-21"
"2016-03-16","DAL","CLE",2015,"YES",39,88,0.44,10,37,0.27,11,13,0.85,13,35,48,21,9,4,16,19,99,37,79,0.47,7,22,0.32,17,19,0.89,4,28,32,24,6,7,10,18,98,48,19,0.716,"28-6","20-13",34,34,0.5,"19-16","15-18"
"2016-03-16","LAC","HOU",2015,"NO",40,82,0.49,9,25,0.36,17,24,0.71,13,26,39,23,5,3,15,25,106,43,76,0.57,12,30,0.4,24,32,0.75,7,26,33,31,9,7,10,20,122,34,34,0.5,"18-15","16-19",43,24,0.642,"22-12","21-12"
"2016-03-16","MIN","MEM",2015,"NO",44,100,0.44,4,20,0.2,16,21,0.76,27,24,51,22,3,8,10,21,108,40,71,0.56,10,21,0.48,24,31,0.77,7,26,33,31,5,8,13,20,114,39,29,0.574,"24-11","15-18",22,46,0.324,"11-22","11-24"
"2016-03-16","NOP","SAC",2015,"NO",42,90,0.47,9,18,0.5,15,17,0.88,8,31,39,23,7,2,11,18,108,49,90,0.54,12,21,0.57,13,16,0.81,7,35,42,26,5,4,8,14,123,26,41,0.388,"14-20","12-21",25,42,0.373,"17-15","8-27"
"2016-03-16","NYK","GSW",2015,"YES",46,91,0.51,18,37,0.49,11,12,0.92,12,42,54,32,4,8,12,13,121,36,91,0.4,7,19,0.37,6,10,0.6,11,27,38,29,7,3,9,11,85,61,6,0.91,"32-0","29-6",28,41,0.406,"16-18","12-23"
"2016-03-16","OKC","BOS",2015,"NO",40,93,0.43,5,19,0.26,24,27,0.89,16,26,42,17,4,4,11,22,109,47,96,0.49,12,29,0.41,24,30,0.8,16,37,53,23,7,5,10,24,130,39,29,0.574,"23-12","16-17",46,22,0.676,"27-9","19-13"
"2016-03-16","ORL","CHA",2015,"YES",40,100,0.4,11,37,0.3,16,21,0.76,15,44,59,23,3,4,8,12,107,35,83,0.42,11,25,0.44,18,21,0.86,2,38,40,23,4,9,8,20,99,38,29,0.567,"26-10","12-19",29,38,0.433,"18-16","11-22"
"2016-03-17","BKN","CHI",2015,"YES",46,94,0.49,11,24,0.46,15,15,1,16,34,50,26,6,8,9,16,118,40,86,0.47,6,21,0.29,16,20,0.8,12,27,39,22,7,3,9,18,102,34,33,0.507,"22-12","12-21",19,49,0.279,"12-23","7-26"
"2016-03-17","CHA","MIA",2015,"NO",40,75,0.53,7,17,0.41,19,24,0.79,6,33,39,22,5,8,15,17,106,40,86,0.47,13,26,0.5,16,21,0.76,9,30,39,19,3,0,8,19,109,39,29,0.574,"22-13","17-16",39,29,0.574,"26-10","13-19"
"2016-03-17","DEN","ATL",2015,"YES",40,80,0.5,12,26,0.46,24,28,0.86,7,33,40,32,5,8,12,16,116,39,87,0.45,6,22,0.27,14,17,0.82,9,30,39,22,6,4,14,22,98,40,29,0.58,"22-12","18-17",28,41,0.406,"16-19","12-22"
"2016-03-17","MEM","MIL",2015,"YES",37,75,0.49,5,19,0.26,17,25,0.68,9,35,44,21,7,17,12,15,96,34,92,0.37,3,13,0.23,15,17,0.88,18,29,47,16,8,3,15,19,86,30,39,0.435,"21-13","9-26",39,30,0.565,"24-11","15-19"
"2016-03-17","PHX","UTA",2015,"YES",43,88,0.49,11,25,0.44,6,9,0.67,9,42,51,20,14,5,16,18,103,28,82,0.34,6,26,0.23,7,14,0.5,10,33,43,14,9,1,21,16,69,33,35,0.485,"22-13","11-22",18,50,0.265,"12-22","6-28"
"2016-03-17","POR","SAS",2015,"YES",45,86,0.52,8,16,0.5,20,22,0.91,4,33,37,35,8,11,7,24,118,39,89,0.44,10,22,0.45,22,30,0.73,14,35,49,23,5,6,13,22,110,58,10,0.853,"34-0","24-10",35,34,0.507,"21-12","14-22"
"2016-03-17","TOR","IND",2015,"NO",35,91,0.38,8,28,0.29,16,23,0.7,9,39,48,21,9,7,14,32,94,32,88,0.36,7,22,0.32,30,38,0.79,15,42,57,11,5,5,14,21,101,36,32,0.529,"20-12","16-20",46,21,0.687,"26-8","20-13"
"2016-03-17","WAS","PHI",2015,"NO",35,91,0.38,6,33,0.18,18,26,0.69,8,32,40,17,16,3,11,20,94,40,90,0.44,6,27,0.22,13,19,0.68,12,48,60,25,8,1,22,17,99,9,59,0.132,"6-28","3-31",33,35,0.485,"18-17","15-18"
"2016-03-18","BOS","TOR",2015,"YES",37,77,0.48,13,28,0.46,18,25,0.72,7,33,40,18,10,8,12,19,105,36,82,0.44,9,21,0.43,10,12,0.83,7,30,37,18,8,3,15,18,91,47,21,0.691,"27-8","20-13",39,30,0.565,"23-12","16-18"
"2016-03-18","CLE","ORL",2015,"NO",37,82,0.45,11,22,0.5,18,22,0.82,9,27,36,24,12,4,13,24,103,38,76,0.5,13,28,0.46,20,27,0.74,9,32,41,23,7,4,19,21,109,29,39,0.426,"18-17","11-22",49,19,0.721,"28-6","21-13"
"2016-03-18","GSW","DAL",2015,"NO",41,93,0.44,9,29,0.31,21,22,0.95,11,35,46,25,4,8,12,15,112,48,95,0.51,22,38,0.58,12,14,0.86,5,37,42,35,8,7,12,21,130,34,35,0.493,"19-17","15-18",62,6,0.912,"32-0","30-6"
"2016-03-18","MIN","HOU",2015,"YES",48,85,0.56,11,29,0.38,9,14,0.64,13,29,42,31,9,7,17,19,116,43,85,0.51,6,16,0.38,19,24,0.79,11,24,35,30,14,4,12,14,111,35,34,0.507,"19-15","16-19",22,47,0.319,"11-22","11-25"
"2016-03-18","OKC","PHI",2015,"NO",35,89,0.39,10,29,0.34,17,27,0.63,10,26,36,24,11,5,8,17,97,45,89,0.51,7,22,0.32,14,18,0.78,16,47,63,27,3,8,20,24,111,9,60,0.13,"6-29","3-31",47,22,0.681,"27-9","20-13"
"2016-03-18","PHX","LAL",2015,"NO",31,86,0.36,6,23,0.26,22,26,0.85,12,38,50,21,4,6,12,21,90,32,89,0.36,8,30,0.27,23,26,0.88,17,40,57,19,5,6,11,21,95,14,55,0.203,"9-25","5-30",19,50,0.275,"12-22","7-28"
"2016-03-18","POR","NOP",2015,"NO",40,83,0.48,10,21,0.48,22,28,0.79,3,31,34,23,7,4,7,26,112,36,78,0.46,9,27,0.33,36,40,0.9,6,39,45,17,4,3,12,26,117,25,43,0.368,"17-16","8-27",36,34,0.514,"21-12","15-22"
"2016-03-18","SAC","DET",2015,"YES",44,92,0.48,12,26,0.46,15,18,0.83,16,33,49,25,7,6,15,22,115,40,79,0.51,4,15,0.27,24,29,0.83,7,28,35,21,8,4,11,20,108,35,34,0.507,"20-12","15-22",26,42,0.382,"14-20","12-22"
"2016-03-19","BKN","DET",2015,"YES",46,94,0.49,10,24,0.42,13,21,0.62,15,30,45,30,5,4,6,17,115,42,80,0.52,5,14,0.36,14,21,0.67,6,34,40,24,3,5,9,22,103,36,34,0.514,"21-12","15-22",19,50,0.275,"12-23","7-27"
"2016-03-19","CLE","MIA",2015,"YES",46,84,0.55,11,19,0.58,19,23,0.83,13,29,42,29,7,5,11,14,122,40,76,0.53,10,24,0.42,11,13,0.85,3,23,26,19,6,3,14,22,101,40,29,0.58,"23-13","17-16",49,20,0.71,"28-6","21-14"
"2016-03-19","DEN","CHA",2015,"NO",35,83,0.42,9,32,0.28,14,20,0.7,8,30,38,22,6,13,11,18,93,38,87,0.44,9,18,0.5,16,23,0.7,14,37,51,19,6,4,13,21,101,39,30,0.565,"26-11","13-19",29,41,0.414,"16-19","13-22"
"2016-03-19","GSW","SAS",2015,"YES",32,78,0.41,8,21,0.38,15,18,0.83,14,39,53,17,4,6,17,19,87,31,82,0.38,9,36,0.25,8,10,0.8,7,30,37,24,12,3,10,21,79,59,10,0.855,"35-0","24-10",62,7,0.899,"32-0","30-7"
"2016-03-19","HOU","ATL",2015,"YES",44,88,0.5,14,38,0.37,7,12,0.58,9,31,40,32,12,6,16,20,109,33,84,0.39,5,23,0.22,26,31,0.84,15,36,51,15,11,3,17,17,97,41,29,0.586,"23-12","18-17",35,35,0.5,"19-15","16-20"
"2016-03-19","LAC","MEM",2015,"YES",40,82,0.49,4,15,0.27,29,36,0.81,18,26,44,23,9,5,13,28,113,31,66,0.47,12,30,0.4,28,39,0.72,4,26,30,18,8,8,14,27,102,40,30,0.571,"25-11","15-19",43,25,0.632,"22-12","21-13"
"2016-03-19","NYK","WAS",2015,"YES",39,87,0.45,8,29,0.28,13,17,0.76,8,34,42,24,7,4,8,16,99,32,81,0.4,10,21,0.48,15,17,0.88,9,33,42,21,2,9,17,18,89,34,35,0.493,"19-17","15-18",28,42,0.4,"16-18","12-24"
"2016-03-19","OKC","IND",2015,"NO",40,83,0.48,9,22,0.41,22,30,0.73,8,26,34,28,11,2,12,18,111,42,80,0.52,10,28,0.36,21,26,0.81,9,36,45,26,8,4,18,25,115,36,33,0.522,"20-13","16-20",48,22,0.686,"27-9","21-13"
"2016-03-19","UTA","CHI",2015,"YES",39,80,0.49,6,19,0.32,8,11,0.73,11,31,42,24,4,6,11,12,92,35,86,0.41,8,27,0.3,7,12,0.58,15,25,40,22,5,4,10,14,85,35,33,0.515,"23-12","12-21",33,36,0.478,"22-13","11-23"
"2016-03-20","BOS","PHI",2015,"NO",39,92,0.42,8,21,0.38,19,27,0.7,12,28,40,28,5,7,11,19,105,46,94,0.49,10,25,0.4,18,21,0.86,14,39,53,28,8,3,13,24,120,9,61,0.129,"6-30","3-31",40,30,0.571,"23-12","17-18"
"2016-03-20","LAC","NOP",2015,"YES",35,71,0.49,7,21,0.33,32,40,0.8,10,44,54,22,9,1,23,34,109,33,82,0.4,10,39,0.26,29,42,0.69,7,28,35,21,12,5,12,28,105,26,43,0.377,"18-16","8-27",43,26,0.623,"22-12","21-14"
"2016-03-20","ORL","TOR",2015,"YES",35,81,0.43,6,20,0.3,29,45,0.64,14,31,45,18,8,7,10,18,105,40,83,0.48,8,22,0.36,12,18,0.67,7,33,40,20,4,8,12,30,100,48,21,0.696,"28-8","20-13",29,40,0.42,"18-17","11-23"
"2016-03-20","POR","DAL",2015,"YES",49,89,0.55,15,25,0.6,19,23,0.83,8,42,50,31,7,8,16,21,132,42,104,0.4,18,46,0.39,18,28,0.64,22,30,52,25,9,4,14,22,120,35,35,0.5,"20-17","15-18",36,35,0.507,"21-12","15-23"
"2016-03-20","SAC","NYK",2015,"NO",32,91,0.35,4,19,0.21,12,15,0.8,19,36,55,16,5,7,14,16,80,35,88,0.4,7,25,0.28,11,14,0.79,12,37,49,20,11,3,11,15,88,28,43,0.394,"16-19","12-24",27,42,0.391,"14-20","13-22"
"2016-03-20","UTA","MIL",2015,"NO",34,65,0.52,3,8,0.38,14,17,0.82,2,25,27,21,10,10,13,11,85,34,83,0.41,13,38,0.34,13,14,0.93,16,28,44,24,8,4,17,13,94,30,40,0.429,"21-14","9-26",34,36,0.486,"22-13","12-23"
"2016-03-21","DEN","CLE",2015,"YES",48,86,0.56,15,31,0.48,13,17,0.76,8,35,43,38,10,4,12,19,124,32,81,0.4,8,22,0.36,19,25,0.76,10,25,35,19,10,4,16,16,91,50,20,0.714,"29-6","21-14",29,42,0.408,"16-19","13-23"
"2016-03-21","GSW","MIN",2015,"NO",36,82,0.44,7,19,0.37,25,30,0.83,10,27,37,26,8,5,15,20,104,43,87,0.49,8,24,0.33,15,24,0.62,13,31,44,31,13,10,16,20,109,22,48,0.314,"11-23","11-25",63,7,0.9,"32-0","31-7"
"2016-03-21","MEM","PHX",2015,"NO",30,76,0.39,11,28,0.39,26,34,0.76,9,36,45,22,8,10,17,18,97,39,90,0.43,8,20,0.4,17,19,0.89,10,35,45,18,10,4,13,27,103,19,51,0.271,"12-23","7-28",41,30,0.577,"25-11","16-19"
"2016-03-21","MIL","DET",2015,"YES",35,85,0.41,9,33,0.27,13,17,0.76,10,29,39,18,6,3,12,14,92,41,76,0.54,5,9,0.56,4,7,0.57,5,35,40,23,5,7,13,20,91,37,34,0.521,"22-12","15-22",30,41,0.423,"21-14","9-27"
"2016-03-21","ORL","BOS",2015,"YES",40,85,0.47,7,22,0.32,20,24,0.83,9,37,46,22,8,6,14,16,107,39,93,0.42,5,19,0.26,13,19,0.68,14,31,45,15,9,7,11,20,96,41,30,0.577,"24-12","17-18",29,41,0.414,"18-17","11-24"
"2016-03-21","PHI","IND",2015,"YES",35,81,0.43,10,26,0.38,11,13,0.85,7,38,45,18,7,5,12,20,91,31,80,0.39,4,18,0.22,9,14,0.64,10,34,44,15,4,4,15,17,75,37,33,0.529,"21-13","16-20",9,62,0.127,"6-30","3-32"
"2016-03-21","SAC","CHI",2015,"YES",41,91,0.45,12,24,0.5,15,23,0.65,11,29,40,28,13,7,9,16,109,40,88,0.45,9,29,0.31,13,16,0.81,14,36,50,23,6,2,19,19,102,36,33,0.522,"24-12","12-21",27,43,0.386,"14-20","13-23"
"2016-03-21","SAS","CHA",2015,"YES",35,87,0.4,8,19,0.42,13,19,0.68,10,36,46,18,11,5,14,12,91,37,86,0.43,4,17,0.24,10,13,0.77,9,38,47,23,9,12,16,17,88,40,30,0.571,"27-11","13-19",59,11,0.843,"35-0","24-11"
"2016-03-21","WAS","ATL",2015,"NO",38,78,0.49,13,33,0.39,13,17,0.76,2,31,33,23,5,6,14,15,102,46,91,0.51,13,25,0.52,12,20,0.6,9,35,44,27,10,3,9,17,117,41,30,0.577,"23-13","18-17",35,35,0.5,"19-17","16-18"
"2016-03-22","CHA","BKN",2015,"NO",34,74,0.46,8,18,0.44,24,27,0.89,6,38,44,21,4,2,16,24,100,39,82,0.48,10,28,0.36,17,21,0.81,3,33,36,21,7,5,8,21,105,19,51,0.271,"12-24","7-27",41,30,0.577,"27-11","14-19"
"2016-03-22","HOU","OKC",2015,"YES",41,91,0.45,8,35,0.23,21,29,0.72,13,33,46,22,10,7,13,17,111,40,92,0.43,13,37,0.35,14,17,0.82,13,34,47,26,9,3,15,27,107,49,22,0.69,"28-9","21-13",35,36,0.493,"19-15","16-21"
"2016-03-22","MEM","LAL",2015,"YES",39,77,0.51,6,19,0.32,23,24,0.96,11,29,40,21,10,4,20,23,107,40,80,0.5,4,15,0.27,16,23,0.7,13,20,33,23,13,2,20,26,100,15,55,0.214,"10-25","5-30",41,31,0.569,"25-11","16-20"
"2016-03-22","MIA","NOP",2015,"NO",34,87,0.39,7,16,0.44,24,30,0.8,11,31,42,16,7,1,12,25,99,44,88,0.5,3,19,0.16,22,27,0.81,14,39,53,21,5,5,12,22,113,26,44,0.371,"18-17","8-27",41,29,0.586,"23-13","18-16"
"2016-03-23","ATL","WAS",2015,"NO",39,92,0.42,12,30,0.4,11,12,0.92,10,33,43,25,7,2,18,22,101,45,84,0.54,17,42,0.4,15,22,0.68,7,34,41,32,10,5,16,17,122,35,36,0.493,"19-18","16-18",42,30,0.583,"23-13","19-17"
"2016-03-23","DAL","POR",2015,"YES",40,89,0.45,7,27,0.26,22,25,0.88,11,35,46,19,12,8,13,12,109,42,96,0.44,9,30,0.3,10,11,0.91,11,36,47,21,8,6,17,17,103,37,35,0.514,"22-12","15-23",35,36,0.493,"20-17","15-19"
"2016-03-23","LAC","GSW",2015,"YES",39,87,0.45,15,34,0.44,21,28,0.75,11,39,50,23,9,5,12,20,114,36,85,0.42,8,28,0.29,18,27,0.67,8,38,46,21,8,7,10,22,98,64,7,0.901,"33-0","31-7",43,27,0.614,"22-12","21-15"
"2016-03-23","LAL","PHX",2015,"YES",47,93,0.51,13,28,0.46,12,20,0.6,15,37,52,31,6,4,13,21,119,39,93,0.42,7,27,0.26,22,26,0.85,14,27,41,13,6,6,10,24,107,20,51,0.282,"13-23","7-28",15,56,0.211,"10-25","5-31"
"2016-03-23","MIA","SAS",2015,"YES",42,81,0.52,8,14,0.57,20,24,0.83,10,34,44,26,7,4,10,12,112,37,77,0.48,7,14,0.5,7,12,0.58,6,30,36,23,8,6,14,16,88,60,11,0.845,"36-0","24-11",41,30,0.577,"23-13","18-17"
"2016-03-23","MIL","CLE",2015,"YES",40,83,0.48,10,34,0.29,23,27,0.85,17,25,42,29,6,8,12,17,113,43,80,0.54,7,16,0.44,11,15,0.73,10,21,31,23,8,4,14,24,104,51,20,0.718,"30-6","21-14",30,42,0.417,"21-14","9-28"
"2016-03-23","NYK","CHI",2015,"NO",38,82,0.46,15,32,0.47,16,21,0.76,6,28,34,29,7,5,6,12,107,45,87,0.52,14,25,0.56,11,15,0.73,14,39,53,28,4,6,10,16,115,36,34,0.514,"24-13","12-21",29,43,0.403,"16-19","13-24"
"2016-03-23","ORL","DET",2015,"YES",43,80,0.54,11,24,0.46,21,25,0.84,9,36,45,30,4,5,15,15,118,39,98,0.4,8,25,0.32,16,19,0.84,17,27,44,24,9,3,6,19,102,38,34,0.528,"23-12","15-22",29,42,0.408,"18-17","11-25"
"2016-03-23","PHI","DEN",2015,"YES",33,76,0.43,6,17,0.35,32,40,0.8,7,39,46,18,7,9,16,19,104,37,94,0.39,15,37,0.41,14,15,0.93,8,37,45,26,7,4,9,27,103,30,42,0.417,"17-19","13-23",9,63,0.125,"6-30","3-33"
"2016-03-23","SAC","MIN",2015,"YES",45,80,0.56,5,13,0.38,18,32,0.56,9,34,43,29,8,6,17,18,113,42,91,0.46,8,20,0.4,12,23,0.52,14,26,40,23,6,4,17,25,104,23,48,0.324,"12-23","11-25",27,44,0.38,"14-20","13-24"
"2016-03-23","TOR","BOS",2015,"YES",35,80,0.44,8,20,0.4,13,21,0.62,7,41,48,24,5,5,8,18,91,31,89,0.35,6,22,0.27,11,20,0.55,15,37,52,13,3,7,11,15,79,42,30,0.583,"25-12","17-18",48,22,0.686,"28-8","20-14"
"2016-03-23","UTA","HOU",2015,"NO",33,74,0.45,9,23,0.39,12,22,0.55,4,28,32,22,13,9,14,21,87,31,77,0.4,11,29,0.38,16,20,0.8,13,35,48,22,8,5,22,19,89,35,37,0.486,"19-16","16-21",35,36,0.493,"22-13","13-23"
"2016-03-24","CHI","NYK",2015,"YES",39,76,0.51,13,30,0.43,15,16,0.94,5,40,45,19,4,9,17,12,106,37,89,0.42,6,25,0.24,14,18,0.78,7,27,34,15,9,2,8,14,94,30,43,0.411,"17-19","13-24",36,35,0.507,"24-13","12-22"
"2016-03-24","CLE","BKN",2015,"YES",41,89,0.46,8,22,0.36,14,19,0.74,10,36,46,28,10,5,9,16,104,39,89,0.44,10,38,0.26,7,9,0.78,11,34,45,22,3,2,14,20,95,20,51,0.282,"13-24","7-27",51,21,0.708,"30-6","21-15"
"2016-03-24","NOP","IND",2015,"YES",36,79,0.46,7,20,0.35,13,15,0.87,3,41,44,26,10,6,13,12,92,35,85,0.41,4,16,0.25,10,14,0.71,9,38,47,15,7,0,16,16,84,38,33,0.535,"22-13","16-20",26,45,0.366,"18-17","8-28"
"2016-03-24","POR","LAC",2015,"YES",37,82,0.45,4,19,0.21,18,28,0.64,11,36,47,21,9,5,16,29,96,32,80,0.4,6,24,0.25,24,32,0.75,9,32,41,18,10,5,15,25,94,44,27,0.62,"23-12","21-15",37,36,0.507,"22-12","15-24"
"2016-03-24","UTA","OKC",2015,"YES",45,83,0.54,9,22,0.41,14,22,0.64,10,29,39,27,13,4,14,16,113,35,73,0.48,5,22,0.23,16,23,0.7,9,27,36,18,8,3,18,22,91,50,22,0.694,"29-9","21-13",35,37,0.486,"22-13","13-24"
"2016-03-25","CHA","DET",2015,"YES",42,91,0.46,8,30,0.27,20,26,0.77,15,47,62,22,4,6,14,22,112,37,93,0.4,14,30,0.47,17,22,0.77,7,35,42,24,8,2,7,21,105,39,34,0.534,"24-12","15-22",41,31,0.569,"27-11","14-20"
"2016-03-25","DAL","GSW",2015,"YES",43,88,0.49,21,45,0.47,21,23,0.91,7,33,40,30,8,10,7,16,128,43,96,0.45,18,35,0.51,16,21,0.76,15,36,51,31,3,6,11,19,120,65,7,0.903,"34-0","31-7",35,37,0.486,"20-17","15-20"
"2016-03-25","DEN","LAL",2015,"NO",37,85,0.44,10,23,0.43,21,26,0.81,7,36,43,23,6,3,11,19,105,45,94,0.48,10,26,0.38,16,24,0.67,13,35,48,31,5,7,9,22,116,15,57,0.208,"10-26","5-31",31,42,0.425,"17-19","14-23"
"2016-03-25","MEM","SAS",2015,"YES",44,77,0.57,7,18,0.39,15,18,0.83,8,29,37,25,7,5,14,12,110,44,83,0.53,7,18,0.39,9,13,0.69,8,23,31,23,11,4,10,19,104,61,11,0.847,"37-0","24-11",41,32,0.562,"25-11","16-21"
"2016-03-25","MIL","ATL",2015,"YES",41,97,0.42,5,32,0.16,14,17,0.82,17,28,45,26,10,6,11,21,101,35,84,0.42,3,13,0.23,17,26,0.65,16,33,49,16,4,9,15,16,90,43,30,0.589,"24-13","19-17",30,43,0.411,"21-14","9-29"
"2016-03-25","MIN","WAS",2015,"NO",50,100,0.5,13,29,0.45,16,23,0.7,13,32,45,37,7,2,14,22,129,51,96,0.53,8,26,0.31,22,22,1,8,34,42,33,9,2,14,22,132,35,37,0.486,"19-19","16-18",24,48,0.333,"12-23","12-25"
"2016-03-25","ORL","MIA",2015,"YES",40,80,0.5,5,15,0.33,23,33,0.7,12,33,45,23,9,7,11,20,108,36,84,0.43,6,18,0.33,19,28,0.68,14,28,42,20,7,1,14,24,97,42,30,0.583,"24-13","18-17",29,43,0.403,"18-17","11-26"
